Order ID,Order Date,Ship Date,Ship Mode,Postal Code,City,State,Country,Region,Customer ID
CA-2015-130736,2015-12-07,2015-12-09,First Class,98105,Seattle,Washington,United States,West,JF-15490
CA-2017-137099,2017-12-07,2017-12-10,First Class,90008,Los Angeles,California,United States,West,FP-14320
CA-2017-156951,2017-10-01,2017-10-08,Standard Class,98105,Seattle,Washington,United States,West,EB-13840
CA-2017-164826,2017-12-28,2018-01-04,Standard Class,10024,New York City,New York,United States,East,JF-15415
CA-2016-127250,2016-11-03,2016-11-07,Standard Class,98270,Marysville,Washington,United States,West,SF-20200
CA-2015-149713,2015-09-18,2015-09-22,Second Class,90805,Long Beach,California,United States,West,TG-21640
CA-2017-118640,2017-07-20,2017-07-26,Standard Class,60610,Chicago,Illinois,United States,Central,CS-11950
CA-2015-132906,2015-09-10,2015-09-14,Standard Class,90004,Los Angeles,California,United States,West,CC-12145
CA-2017-145233,2017-12-01,2017-12-05,Standard Class,80219,Denver,Colorado,United States,West,DV-13465
CA-2015-128139,2015-07-03,2015-07-09,Standard Class,40475,Richmond,Kentucky,United States,South,BD-11725
US-2016-156986,2016-03-20,2016-03-24,Standard Class,97301,Salem,Oregon,United States,West,ZC-21910
CA-2014-135405,2014-01-09,2014-01-13,Standard Class,78041,Laredo,Texas,United States,Central,MS-17830
CA-2014-131450,2014-08-08,2014-08-15,Standard Class,92024,San Diego,California,United States,West,LR-16915
CA-2016-120180,2016-07-14,2016-07-16,First Class,19134,Philadelphia,Pennsylvania,United States,East,TP-21130
US-2016-100720,2016-07-16,2016-07-21,Standard Class,19120,Philadelphia,Pennsylvania,United States,East,CK-12205
CA-2014-149958,2014-03-15,2014-03-19,Standard Class,33614,Tampa,Florida,United States,South,AS-10240
US-2014-105767,2014-05-23,2014-05-27,Standard Class,19134,Philadelphia,Pennsylvania,United States,East,AR-10510
CA-2016-161816,2016-04-28,2016-05-01,First Class,75217,Dallas,Texas,United States,Central,NB-18655
CA-2016-121223,2016-09-11,2016-09-13,Second Class,19143,Philadelphia,Pennsylvania,United States,East,GD-14590
CA-2017-138611,2017-11-14,2017-11-17,Second Class,43123,Grove City,Ohio,United States,East,CK-12595
CA-2017-117947,2017-08-18,2017-08-23,Second Class,10011,New York City,New York,United States,East,NG-18355
US-2014-111171,2014-12-26,2014-12-31,Standard Class,60610,Chicago,Illinois,United States,Central,CA-12265
CA-2015-138009,2015-11-29,2015-12-03,Standard Class,48126,Dearborn,Michigan,United States,Central,SF-20965
CA-2017-163020,2017-09-15,2017-09-19,Standard Class,10009,New York City,New York,United States,East,MO-17800
CA-2017-153787,2017-05-19,2017-05-23,Standard Class,98115,Seattle,Washington,United States,West,AT-10735
CA-2017-133431,2017-12-17,2017-12-21,Standard Class,94122,San Francisco,California,United States,West,LC-17140
US-2016-135720,2016-12-11,2016-12-13,Second Class,80013,Aurora,Colorado,United States,West,FM-14380
CA-2017-144694,2017-09-24,2017-09-26,Second Class,33180,Miami,Florida,United States,South,BD-11605
CA-2015-168004,2015-10-04,2015-10-09,Second Class,31088,Warner Robins,Georgia,United States,South,DJ-13420
US-2016-123470,2016-08-15,2016-08-21,Standard Class,80013,Aurora,Colorado,United States,West,ME-17725
CA-2016-115917,2016-05-20,2016-05-25,Standard Class,94591,Vallejo,California,United States,West,RB-19465
CA-2016-147067,2016-12-18,2016-12-22,Standard Class,55407,Minneapolis,Minnesota,United States,Central,JD-16150
CA-2017-167913,2017-07-30,2017-08-03,Second Class,92691,Mission Viejo,California,United States,West,JL-15835
CA-2017-106103,2017-06-10,2017-06-15,Standard Class,48307,Rochester Hills,Michigan,United States,Central,SC-20305
US-2017-127719,2017-07-21,2017-07-25,Standard Class,7060,Plainfield,New Jersey,United States,East,TW-21025
CA-2017-126221,2017-12-30,2018-01-05,Standard Class,47201,Columbus,Indiana,United States,Central,CC-12430
CA-2016-103947,2016-04-01,2016-04-08,Standard Class,85635,Sierra Vista,Arizona,United States,West,BB-10990
CA-2016-160745,2016-12-11,2016-12-16,Second Class,98661,Vancouver,Washington,United States,West,AR-10825
CA-2016-132661,2016-10-23,2016-10-29,Standard Class,10024,New York City,New York,United States,East,SR-20740
CA-2017-140844,2017-06-19,2017-06-23,Standard Class,10035,New York City,New York,United States,East,AR-10405
CA-2016-137239,2016-08-22,2016-08-28,Standard Class,43229,Columbus,Ohio,United States,East,CR-12730
US-2016-156097,2016-09-19,2016-09-19,Same Day,60505,Aurora,Illinois,United States,Central,EH-14125
CA-2015-146563,2015-08-24,2015-08-28,Standard Class,76017,Arlington,Texas,United States,Central,CB-12025
CA-2016-123666,2016-03-26,2016-03-30,Standard Class,10011,New York City,New York,United States,East,SP-20545
CA-2016-143308,2016-11-04,2016-11-04,Same Day,40214,Louisville,Kentucky,United States,South,RC-19825
CA-2017-132682,2017-06-08,2017-06-10,Second Class,75081,Dallas,Texas,United States,Central,TH-21235
CA-2014-156314,2014-12-24,2014-12-26,First Class,44105,Cleveland,Ohio,United States,East,RP-19390
US-2017-106663,2017-06-09,2017-06-13,Standard Class,60653,Chicago,Illinois,United States,Central,MO-17800
CA-2017-111178,2017-06-15,2017-06-22,Standard Class,62301,Quincy,Illinois,United States,Central,TD-20995
CA-2017-130351,2017-12-05,2017-12-08,First Class,47201,Columbus,Indiana,United States,Central,RB-19570
US-2017-119438,2017-03-18,2017-03-23,Standard Class,75701,Tyler,Texas,United States,Central,CD-11980
CA-2016-164511,2016-11-19,2016-11-24,Standard Class,10024,New York City,New York,United States,East,DJ-13630
US-2017-168116,2017-11-04,2017-11-04,Same Day,27217,Burlington,North Carolina,United States,South,GT-14635
CA-2014-157784,2014-07-05,2014-07-08,First Class,39212,Jackson,Mississippi,United States,South,MC-17845
CA-2017-161480,2017-12-25,2017-12-29,Standard Class,10035,New York City,New York,United States,East,RA-19285
US-2014-117135,2014-06-21,2014-06-23,Second Class,22980,Waynesboro,Virginia,United States,South,NP-18325
CA-2015-131534,2015-03-28,2015-04-02,Standard Class,90036,Los Angeles,California,United States,West,AB-10165
CA-2015-119291,2015-05-14,2015-05-17,First Class,19013,Chester,Pennsylvania,United States,East,JO-15550
CA-2017-114552,2017-09-02,2017-09-08,Standard Class,44105,Cleveland,Ohio,United States,East,Dl-13600
CA-2016-163755,2016-11-04,2016-11-08,Second Class,98103,Seattle,Washington,United States,West,AS-10285
CA-2015-142027,2015-04-09,2015-04-14,Standard Class,90805,Long Beach,California,United States,West,JK-15370
CA-2014-138527,2014-09-12,2014-09-17,Standard Class,27511,Cary,North Carolina,United States,South,BN-11470
CA-2014-112158,2014-12-02,2014-12-04,First Class,10035,New York City,New York,United States,East,DP-13165
CA-2014-113887,2014-04-05,2014-04-07,First Class,10035,New York City,New York,United States,East,TH-21550
CA-2017-146136,2017-09-03,2017-09-07,Standard Class,32137,Palm Coast,Florida,United States,South,AP-10915
US-2017-100048,2017-05-19,2017-05-24,Standard Class,10550,Mount Vernon,New York,United States,East,RS-19765
CA-2014-153150,2014-07-01,2014-07-06,Second Class,98105,Seattle,Washington,United States,West,Dl-13600
CA-2014-130092,2014-01-11,2014-01-14,First Class,19901,Dover,Delaware,United States,East,SV-20365
CA-2017-108910,2017-09-24,2017-09-29,Standard Class,43055,Newark,Ohio,United States,East,KC-16540
CA-2014-104472,2014-06-02,2014-06-07,Standard Class,84057,Orem,Utah,United States,West,CK-12325
CA-2016-112942,2016-02-13,2016-02-18,Standard Class,90045,Los Angeles,California,United States,West,RD-19810
CA-2016-142335,2016-12-15,2016-12-19,Standard Class,48205,Detroit,Michigan,United States,Central,MP-17965
CA-2014-117429,2014-10-07,2014-10-13,Standard Class,19140,Philadelphia,Pennsylvania,United States,East,MR-17545
CA-2016-114713,2016-07-07,2016-07-12,Standard Class,33012,Hialeah,Florida,United States,South,SC-20695
CA-2017-144113,2017-09-16,2017-09-20,Standard Class,78745,Austin,Texas,United States,Central,JF-15355
US-2016-150861,2016-12-03,2016-12-06,First Class,11572,Oceanside,New York,United States,East,EG-13900
CA-2017-131954,2017-01-21,2017-01-25,Standard Class,98115,Seattle,Washington,United States,West,DS-13030
CA-2014-132500,2014-09-08,2014-09-12,Standard Class,94110,San Francisco,California,United States,West,GZ-14470
CA-2014-112326,2014-01-04,2014-01-08,Standard Class,60540,Naperville,Illinois,United States,Central,PO-19195
US-2016-146710,2016-08-27,2016-09-01,Standard Class,75220,Dallas,Texas,United States,Central,SS-20875
CA-2014-124429,2014-05-27,2014-05-27,Same Day,92105,San Diego,California,United States,West,MH-17785
CA-2016-150889,2016-03-20,2016-03-22,Second Class,60201,Evanston,Illinois,United States,Central,PB-19105
CA-2017-126074,2017-10-02,2017-10-06,Standard Class,48183,Trenton,Michigan,United States,Central,RF-19735
CA-2016-110499,2016-04-07,2016-04-09,First Class,94110,San Francisco,California,United States,West,YC-21895
CA-2015-135272,2015-12-07,2015-12-12,Standard Class,90036,Los Angeles,California,United States,West,MS-17830
CA-2016-140928,2016-09-18,2016-09-22,Standard Class,32216,Jacksonville,Florida,United States,South,NB-18655
CA-2014-106803,2014-12-29,2015-01-02,Standard Class,55016,Cottage Grove,Minnesota,United States,Central,DC-13285
CA-2017-117240,2017-07-23,2017-07-28,Standard Class,10009,New York City,New York,United States,East,CP-12340
CA-2017-133333,2017-09-18,2017-09-22,Standard Class,54302,Green Bay,Wisconsin,United States,Central,BF-11020
CA-2015-112319,2015-08-31,2015-09-05,Standard Class,90004,Los Angeles,California,United States,West,AR-10510
CA-2017-126046,2017-11-03,2017-11-07,Standard Class,30318,Atlanta,Georgia,United States,South,JC-16105
CA-2015-114923,2015-02-08,2015-02-13,Standard Class,43229,Columbus,Ohio,United States,East,LH-17020
CA-2014-162775,2014-01-13,2014-01-15,Second Class,71111,Bossier City,Louisiana,United States,South,CS-12250
CA-2014-106810,2014-05-14,2014-05-20,Standard Class,33710,Saint Petersburg,Florida,United States,South,AJ-10795
CA-2016-157245,2016-05-19,2016-05-24,Standard Class,22204,Arlington,Virginia,United States,South,LE-16810
CA-2017-104220,2017-01-30,2017-02-05,Standard Class,50315,Des Moines,Iowa,United States,Central,BV-11245
CA-2014-165974,2014-06-29,2014-07-06,Standard Class,45231,Cincinnati,Ohio,United States,East,DL-12865
CA-2015-144267,2015-08-21,2015-08-23,First Class,94110,San Francisco,California,United States,West,NZ-18565
US-2015-157014,2015-10-03,2015-10-06,Second Class,43229,Columbus,Ohio,United States,East,BM-11785
CA-2015-154921,2015-05-23,2015-05-28,Standard Class,29203,Columbia,South Carolina,United States,South,EA-14035
CA-2017-129567,2017-03-17,2017-03-21,Second Class,93534,Lancaster,California,United States,West,CL-12565
CA-2015-154620,2015-12-12,2015-12-16,Standard Class,93534,Lancaster,California,United States,West,LT-17110
CA-2015-115938,2015-06-26,2015-06-30,Standard Class,23223,Richmond,Virginia,United States,South,SA-20830
CA-2016-105256,2016-05-20,2016-05-20,Same Day,28806,Asheville,North Carolina,United States,South,JK-15730
CA-2014-156433,2014-09-20,2014-09-26,Standard Class,94110,San Francisco,California,United States,West,ES-14020
CA-2017-151428,2017-09-21,2017-09-26,Standard Class,55901,Rochester,Minnesota,United States,Central,RH-19495
CA-2015-124653,2015-12-24,2015-12-26,First Class,14609,Rochester,New York,United States,East,DB-13120
CA-2015-101910,2015-11-27,2015-12-03,Standard Class,92530,Lake Elsinore,California,United States,West,CD-11920
CA-2017-105809,2017-02-20,2017-02-23,First Class,92105,San Diego,California,United States,West,HW-14935
CA-2016-136133,2016-08-18,2016-08-23,Second Class,10024,New York City,New York,United States,East,HW-14935
CA-2016-115504,2016-03-12,2016-03-17,Standard Class,71203,Monroe,Louisiana,United States,South,MC-18130
CA-2017-135783,2017-04-22,2017-04-24,First Class,94122,San Francisco,California,United States,West,GM-14440
CA-2014-134313,2014-11-01,2014-11-07,Standard Class,80219,Denver,Colorado,United States,West,RA-19915
CA-2015-140921,2015-02-03,2015-02-05,First Class,68104,Omaha,Nebraska,United States,Central,AA-10375
CA-2014-151995,2014-10-13,2014-10-15,First Class,98026,Edmonds,Washington,United States,West,ZC-21910
CA-2017-143686,2017-05-14,2017-05-14,Same Day,92704,Santa Ana,California,United States,West,PJ-19015
CA-2015-106565,2015-03-20,2015-03-23,First Class,53209,Milwaukee,Wisconsin,United States,Central,BW-11110
CA-2016-149370,2016-09-15,2016-09-19,Standard Class,19140,Philadelphia,Pennsylvania,United States,East,DB-13210
CA-2014-140858,2014-06-28,2014-07-02,Standard Class,19140,Philadelphia,Pennsylvania,United States,East,CA-12775
CA-2017-101434,2017-06-20,2017-06-27,Standard Class,7109,Belleville,New Jersey,United States,East,TR-21325
US-2014-102071,2014-05-09,2014-05-15,Standard Class,94110,San Francisco,California,United States,West,PG-18820
CA-2017-126956,2017-08-21,2017-08-28,Standard Class,55044,Lakeville,Minnesota,United States,Central,GT-14710
CA-2017-129462,2017-06-16,2017-06-21,Second Class,41042,Florence,Kentucky,United States,South,JE-15745
CA-2016-165316,2016-07-23,2016-07-27,Standard Class,33614,Tampa,Florida,United States,South,JB-15400
US-2014-115987,2014-09-08,2014-09-13,Second Class,75701,Tyler,Texas,United States,Central,LH-17020
US-2017-156083,2017-11-04,2017-11-11,Standard Class,38401,Columbia,Tennessee,United States,South,JL-15175
US-2016-137547,2016-03-07,2016-03-12,Standard Class,76106,Fort Worth,Texas,United States,Central,EB-13705
CA-2015-100454,2015-11-20,2015-11-25,Standard Class,10035,New York City,New York,United States,East,BM-11650
CA-2016-161669,2016-11-07,2016-11-09,First Class,90036,Los Angeles,California,United States,West,EM-14095
CA-2015-114300,2015-10-13,2015-10-17,Standard Class,40214,Louisville,Kentucky,United States,South,AF-10885
CA-2017-107503,2017-01-01,2017-01-06,Standard Class,44052,Lorain,Ohio,United States,East,GA-14725
CA-2014-107755,2014-02-07,2014-02-12,Standard Class,7036,Linden,New Jersey,United States,East,CK-12760
CA-2016-152534,2016-06-20,2016-06-25,Second Class,93905,Salinas,California,United States,West,DP-13105
CA-2016-113747,2016-05-28,2016-06-04,Standard Class,39212,Jackson,Mississippi,United States,South,VD-21670
CA-2016-123274,2016-02-19,2016-02-24,Standard Class,10035,New York City,New York,United States,East,GT-14710
CA-2014-125612,2014-08-03,2014-08-08,Standard Class,10035,New York City,New York,United States,East,BK-11260
CA-2017-161984,2017-04-10,2017-04-15,Standard Class,8901,New Brunswick,New Jersey,United States,East,SJ-20125
CA-2014-133851,2014-06-09,2014-06-16,Standard Class,94122,San Francisco,California,United States,West,CM-12445
CA-2016-134474,2016-01-05,2016-01-07,Second Class,32216,Jacksonville,Florida,United States,South,AJ-10795
CA-2014-149020,2014-01-10,2014-01-15,Standard Class,22153,Springfield,Virginia,United States,South,AJ-10780
CA-2016-134362,2016-09-29,2016-10-02,First Class,19140,Philadelphia,Pennsylvania,United States,East,LS-16945
CA-2014-136742,2014-04-06,2014-04-10,Standard Class,17602,Lancaster,Pennsylvania,United States,East,GP-14740
CA-2016-158099,2016-09-03,2016-09-05,First Class,19143,Philadelphia,Pennsylvania,United States,East,PK-18910
CA-2015-131128,2015-10-19,2015-10-20,First Class,3301,Concord,New Hampshire,United States,East,TB-21520
CA-2014-148488,2014-12-10,2014-12-15,Standard Class,10009,New York City,New York,United States,East,SM-20005
CA-2017-114636,2017-08-25,2017-08-29,Standard Class,28205,Charlotte,North Carolina,United States,South,GA-14725
CA-2016-116736,2016-01-17,2016-01-21,Standard Class,3301,Concord,New Hampshire,United States,East,CC-12430
US-2014-158638,2014-09-17,2014-09-21,Standard Class,19120,Philadelphia,Pennsylvania,United States,East,AG-10765
CA-2017-111689,2017-11-30,2017-12-02,Second Class,10024,New York City,New York,United States,East,HP-14815
CA-2015-129098,2015-10-09,2015-10-13,Standard Class,22153,Springfield,Virginia,United States,South,DK-13090
US-2017-123463,2017-12-23,2017-12-23,Same Day,94109,San Francisco,California,United States,West,GZ-14470
CA-2016-165148,2016-10-22,2016-10-24,First Class,48227,Detroit,Michigan,United States,Central,PM-19135
CA-2014-134061,2014-04-29,2014-05-04,Standard Class,14609,Rochester,New York,United States,East,LL-16840
CA-2015-143602,2015-04-25,2015-04-28,Second Class,90045,Los Angeles,California,United States,West,JS-15595
CA-2017-115364,2017-06-26,2017-07-02,Standard Class,92105,San Diego,California,United States,West,OT-18730
CA-2017-150707,2017-10-14,2017-10-19,Standard Class,21044,Columbia,Maryland,United States,East,EL-13735
CA-2014-104976,2014-12-09,2014-12-16,Standard Class,94122,San Francisco,California,United States,West,CK-12760
CA-2017-132934,2017-06-20,2017-06-26,Standard Class,10801,New Rochelle,New York,United States,East,JE-15475
CA-2017-133256,2017-06-26,2017-06-27,First Class,48227,Detroit,Michigan,United States,Central,TH-21550
CA-2016-105494,2016-11-10,2016-11-12,First Class,94122,San Francisco,California,United States,West,PC-18745
CA-2016-140634,2016-10-03,2016-10-06,Second Class,77095,Houston,Texas,United States,Central,HL-15040
